Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Rolling_Volatility_30,Log_Return
2014-10-17,382.7560119628906,385.4779968261719,375.3890075683594,383.7579956054688,383.7579956054688,13600700,0.0031420128043384565,0.03914806779486881,0.0031370869973757617
2014-10-18,383.97601318359375,395.1579895019531,378.9710083007813,391.4419860839844,391.4419860839844,11416800,0.020023010768524196,0.0372897503498287,0.01982518661870079
2014-10-19,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,389.5459899902344,5914570,-0.004843619645193642,0.035033134773463454,-0.004855387987120306
2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,382.8450012207031,16419000,-0.01720204787552615,0.034508109496441716,-0.017351722052715512
2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,386.4750061035156,14188900,0.009481656731152865,0.03428424075255605,0.009436987957972875
2014-10-22,386.1180114746094,388.5759887695313,382.2489929199219,383.1579895019531,383.1579895019531,11641300,-0.00858274545359361,0.03427324431904266,-0.008619789324393464
2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,358.4169921875,26456900,-0.06457126822962156,0.032268306775053074,-0.06675031813644425
2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,358.3450012207031,15585700,-0.0002008581299606238,0.03199019773133192,-0.00020087830465635576
2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,347.27099609375,18127500,-0.03090319409850706,0.03207895245270259,-0.031390769190214725
2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,354.7040100097656,11272500,0.02140407347467921,0.03234925249482391,0.021178223352178425
2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,352.989013671875,13033000,-0.004835006905739236,0.03231227220836698,-0.004846733365239283
2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,357.6180114746094,7845880,0.013113716357861849,0.030885189531484482,0.013028475982844394
2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,335.59100341796875,18192700,-0.061593676352636795,0.032789126336835075,-0.06357224291092703
2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,345.30499267578125,30177900,0.02894591678226255,0.03273282712981073,0.028534896464091998
2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,338.3210144042969,12545400,-0.020225535163465924,0.032866740701185726,-0.02043287172521867
2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,325.7489929199219,16677200,-0.037160037210550945,0.033267642962678944,-0.037868067090557754
2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,325.8919982910156,8603620,0.00043900479879277476,0.03251707017749254,0.0004389084643792419
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,327.5539855957031,12948500,0.005099810100901436,0.02855564876830067,0.005086850113011883
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,330.49200439453125,15655500,0.008969571209719529,0.028177162337634253,0.008929583542813927
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,339.4859924316406,19817200,0.02721393533736638,0.028089195785893473,0.02685022019464371
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,349.2900085449219,18797000,0.02887900040604885,0.028370478582797936,0.028469860439230645
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,342.4150085449219,16834200,-0.019682784596788183,0.027111906740162117,-0.01987907050661142
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,345.4880065917969,8535470,0.008974484091493373,0.026372936227638304,0.008934452738033633
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,363.2640075683594,24205600,0.0514518612438124,0.02803055722037216,0.050171934079645264
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.9240112304688,366.9240112304688,30450100,0.010075326995947043,0.02808372818780434,0.01002490925623583
2014-11-11,365.8569946289063,371.30999755859375,363.7349853515625,367.6950073242188,367.6950073242188,15838900,0.0021012418652148757,0.02682831544874276,0.002099037344141317
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,423.5610046386719,45783200,0.1519356972535464,0.03834470115927041,0.14144374235950052
2014-11-13,427.2730102539063,457.0929870605469,401.12298583984375,420.7349853515625,420.7349853515625,58945000,-0.00667204784236497,0.0381271765842371,-0.006694405456441629
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,397.8179931640625,29589200,-0.05446894835320326,0.03940091575262828,-0.05600854991385603
2014-11-15,399.6499938964844,405.5280151367188,371.0079956054688,376.1329956054688,376.1329956054688,15727500,-0.054509846038187315,0.04028423148850907,-0.05605180451604572
2014-11-16,374.7300109863281,390.7990112304688,374.60198974609375,387.8819885253906,387.8819885253906,11905600,0.03123627295980569,0.040679751010896416,0.030758347508881286
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,387.4079895019531,41518800,-0.0012220186486088247,0.04052413212737037,-0.00122276592224785
2014-11-18,387.7850036621094,392.4020080566406,371.1170043945313,375.197998046875,375.197998046875,32222500,-0.031517139000605376,0.040934176667257065,-0.032024492730085764
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.5549926757813,380.5549926757813,18931800,0.014277780416720232,0.04089386790662801,0.014176812837003124
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,357.8399963378906,25233200,-0.059689129758029535,0.042300581473832956,-0.06154474536821272
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,350.8479919433594,29850100,-0.019539471456759827,0.04240900445041348,-0.019732890613733702
2014-11-22,351.60400390625,364.8410034179688,350.87799072265625,352.9200134277344,352.9200134277344,15273000,0.005905752724699953,0.040747970825130375,0.0058883821245041875
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,367.572998046875,15151600,0.04151927933138033,0.041437781765948006,0.04068049266746527
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,376.9010009765625,30930100,0.02537728010287066,0.04118637356384976,0.02506062301536968
2014-11-25,376.885986328125,394.7009887695313,374.7839965820313,375.3479919433594,375.3479919433594,25442200,-0.004120469378375846,0.04106780404850561,-0.004128981904106339
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,368.3699951171875,18601700,-0.01859073972939984,0.041231023991477773,-0.018765719594816287
2014-11-27,370.50201416015625,373.9920043945313,368.2820129394531,369.6700134277344,369.6700134277344,8748030,0.0035291102092429583,0.04118078430962562,0.003522897512379116
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,376.4469909667969,22946500,0.018332505458648285,0.03948191023506133,0.018166490984887675
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,375.4909973144531,15375600,-0.0025395173166042895,0.039229053035360624,-0.0025427473603651814
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,378.0469970703125,9194440,0.0068070866522502715,0.03897462979724255,0.006784023042740145
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,379.2449951171875,11763000,0.0031689130085912343,0.03817861200149155,0.003163902586034823
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.3150024414063,381.3150024414063,12364100,0.005458232411423625,0.03816549434947559,0.0054433902443987185
2014-12-03,381.7219848632813,383.0260009765625,374.3460083007813,375.010009765625,375.010009765625,13340100,-0.01653486654186953,0.038385397012192936,-0.0166730932729212
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,369.60400390625,14529600,-0.014415630832770754,0.0385434165312583,-0.014520545533967717
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,376.85400390625,15181800,0.019615588368569137,0.03841324448403345,0.01942568211280815
2014-12-06,376.7569885253906,378.447998046875,370.9450073242188,374.7850036621094,374.7850036621094,7009320,-0.005490190425720742,0.03816265151389826,-0.005505316911438858
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,375.0950012207031,6491650,0.0008271343718790902,0.037924782225683844,0.0008267924847559234
2014-12-08,374.9649963378906,376.0289916992188,361.885986328125,361.9089965820313,361.9089965820313,18898700,-0.035153773299456126,0.03856392079774912,-0.03578654091018663
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,352.218994140625,32915500,-0.026774693453109455,0.037757819805981925,-0.027139664971795784
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,346.364990234375,16427700,-0.016620352688625162,0.037817711891227124,-0.016760020464782286
2014-12-11,344.3399963378906,361.3569946289063,338.76300048828125,350.5060119628906,350.5060119628906,32431300,0.011955659045429279,0.03789063102023568,0.011884754732860379
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,352.5419921875,16989800,0.0058086884536090455,0.024635896086415324,0.005791883069589239
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,347.3760070800781,11675900,-0.014653531272593279,0.024688664114891817,-0.014761954756862644
2014-12-14,346.7269897460937,353.3160095214844,345.4179992675781,351.6319885253906,351.6319885253906,12415200,0.012251800235389965,0.023134437867789435,0.012177354377937011
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,345.3450012207031,17264200,-0.017879452125651896,0.021258714948090514,-0.01804122065223821
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,327.06201171875,30864900,-0.05294123105105797,0.022171313911151846,-0.05439412969735232
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,319.7760009765625,37567900,-0.02227715381526163,0.0223659714503417,-0.022529037468551814
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,311.39599609375,39173000,-0.026205859280311383,0.0221783192991018,-0.026555352175350936
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,317.8429870605469,23823100,0.020703512722289208,0.022410255470203966,0.02049210790497289
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.9559936523437,329.9559936523437,20856700,0.03811003257872536,0.02138129730746386,0.037401783536729766
